exchange,symbol,open,close,high,low,amount,volume,position,bob,eob,type
CFFEX,IC9999,5643.8,5688.8,5706.0,5641.4,43986326000.0,38714,98287,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IC9998,5453.2,5500.4,5518.0,5453.2,12693204680.0,11550,63498,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IC2506,5643.8,5688.8,5706.0,5641.4,43986326000.0,38714,98287,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IC2507,5577.6,5619.0,5635.8,5573.6,3408289120.0,3037,9966,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IC2509,5453.2,5500.4,5518.0,5453.2,12693204680.0,11550,63498,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IC2512,5339.8,5371.6,5387.4,5332.8,5139216040.0,4789,34625,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IF9999,3829.6,3842.4,3855.6,3827.2,54768803280.0,47487,116411,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IF9998,3755.0,3769.4,3782.2,3755.0,16643140800.0,14710,80180,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IF2506,3829.6,3842.4,3855.6,3827.2,54768803280.0,47487,116411,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IF2507,3789.0,3803.2,3818.0,3789.0,4157891880.0,3641,13559,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IF2509,3755.0,3769.4,3782.2,3755.0,16643140800.0,14710,80180,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IF2512,3722.0,3730.2,3743.0,3719.4,4463760480.0,3986,19298,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IH9999,2668.2,2673.6,2685.0,2667.0,17898856680.0,22289,47017,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IH9998,2628.2,2637.4,2648.0,2628.2,5296635000.0,6687,23701,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IH2506,2668.2,2673.6,2685.0,2667.0,17898856680.0,22289,47017,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IH2507,2638.2,2643.4,2653.6,2637.8,1211304240.0,1526,3383,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IH2509,2628.2,2637.4,2648.0,2628.2,5296635000.0,6687,23701,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IH2512,2633.0,2637.6,2647.4,2632.6,1112756940.0,1405,4705,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IM9999,6007.6,6054.0,6067.0,5992.0,121760923720.0,100779,161713,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IM9998,5749.8,5796.6,5810.8,5739.8,37442700320.0,32368,89186,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IM2506,6007.6,6054.0,6067.0,5992.0,121760923720.0,100779,161713,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IM2507,5915.0,5962.8,5975.2,5901.2,7551577720.0,6346,15374,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IM2509,5749.8,5796.6,5810.8,5739.8,37442700320.0,32368,89186,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IM2512,5569.0,5616.0,5633.0,5560.2,13467054560.0,12012,49216,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,T9999,108.72,108.765,108.775,108.62,60552974950.0,55709,170547,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,T9998,108.75,108.805,108.83,108.665,5422371200.0,4987,18217,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,T2506,108.52,108.52,108.52,108.44,200687150.0,185,6224,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,T2509,108.72,108.765,108.775,108.62,60552974950.0,55709,170547,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,T2512,108.75,108.805,108.83,108.665,5422371200.0,4987,18217,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TF9999,105.99,106.035,106.06,105.935,48754143100.0,46001,139957,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TF9998,106.085,106.1,106.14,106.02,5531051000.0,5215,16896,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TF2506,105.73,105.75,105.75,105.655,780046850.0,738,8090,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TF2509,105.99,106.035,106.06,105.935,48754143100.0,46001,139957,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TF2512,106.085,106.1,106.14,106.02,5531051000.0,5215,16896,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TL9999,119.62,119.57,119.69,119.29,83932717700.0,70260,94314,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TL9998,119.46,119.4,119.54,119.16,5024466300.0,4211,18317,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TL2506,118.79,118.82,118.92,118.71,184151300.0,155,2093,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TL2509,119.62,119.57,119.69,119.29,83932717700.0,70260,94314,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TL2512,119.46,119.4,119.54,119.16,5024466300.0,4211,18317,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TS9999,102.372,102.396,102.416,102.36,63887952040.0,31202,114335,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TS9998,102.528,102.538,102.538,102.5,1962158280.0,957,3946,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TS2506,102.224,102.248,102.262,102.216,1901573720.0,930,1683,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TS2509,102.372,102.396,102.416,102.36,63887952040.0,31202,114335,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TS2512,102.528,102.538,102.538,102.5,1962158280.0,957,3946,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,AP9999,7670.0,7750.0,7765.0,7604.0,7950100000.0,103397,110064,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,AP9998,7519.0,7621.0,7644.0,7514.0,249217700.0,3287,9145,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,AP2510,7670.0,7750.0,7765.0,7604.0,7950100000.0,103397,110064,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,AP2511,7531.0,7604.0,7616.0,7470.0,18126700.0,240,4832,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,AP2512,7565.0,7597.0,7629.0,7500.0,3480800.0,46,193,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,AP2601,7519.0,7621.0,7644.0,7514.0,249217700.0,3287,9145,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,AP2603,7592.0,7650.0,7650.0,7552.0,1139400.0,15,131,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,AP2604,7642.0,7720.0,7720.0,7642.0,537800.0,7,68,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,AP2605,7723.0,7754.0,7777.0,7683.0,5328100.0,69,100,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CF9999,13270.0,13265.0,13290.0,13200.0,11615080900.0,175395,525386,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CF9998,13320.0,13320.0,13335.0,13260.0,2009393300.0,30223,131320,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CF2507,13035.0,13045.0,13060.0,12970.0,1029790400.0,15828,38521,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CF2509,13270.0,13265.0,13290.0,13200.0,11615080900.0,175395,525386,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CF2511,13255.0,13255.0,13270.0,13195.0,932015100.0,14089,23226,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CF2601,13320.0,13320.0,13335.0,13260.0,2009393300.0,30223,131320,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CF2603,13285.0,13310.0,13315.0,13260.0,20138500.0,303,2223,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CF2605,13345.0,13305.0,13345.0,13275.0,57088100.0,858,1908,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CJ9999,8660.0,8810.0,8840.0,8630.0,2772317500.0,63479,82027,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CJ9998,9390.0,9620.0,9690.0,9360.0,1107733800.0,23223,26594,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CJ2507,8475.0,8630.0,8655.0,8460.0,29237600.0,684,2717,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CJ2509,8660.0,8810.0,8840.0,8630.0,2772317500.0,63479,82027,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CJ2512,9345.0,9585.0,9635.0,9315.0,73373800.0,1551,3630,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CJ2601,9390.0,9620.0,9690.0,9360.0,1107733800.0,23223,26594,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CJ2603,9510.0,9785.0,9830.0,9510.0,38655000.0,798,1352,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CJ2605,9685.0,9920.0,9985.0,9685.0,69851000.0,1415,2117,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CY9999,19515.0,19505.0,19560.0,19415.0,295739200.0,3036,4293,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CY9998,19495.0,19475.0,19510.0,19400.0,539820000.0,5550,6538,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CY2507,19515.0,19505.0,19560.0,19415.0,295739200.0,3036,4293,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CY2509,19495.0,19475.0,19510.0,19400.0,539820000.0,5550,6538,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG9999,956.0,988.0,996.0,953.0,44856537200.0,2306267,1444272,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG9998,1014.0,1040.0,1050.0,1008.0,2385747700.0,116306,173155,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG2506,980.0,991.0,1007.0,980.0,14647400.0,735,1079,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG2507,948.0,974.0,977.0,944.0,478217100.0,24807,40787,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG2508,975.0,1005.0,1013.0,975.0,248376600.0,12545,23010,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG2509,956.0,988.0,996.0,953.0,44856537200.0,2306267,1444272,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG2510,986.0,1017.0,1024.0,983.0,117374000.0,5865,10345,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG2511,976.0,1005.0,1011.0,970.0,99083900.0,5019,9383,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG2512,1028.0,1052.0,1061.0,1021.0,20576800.0,992,2156,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG2601,1014.0,1040.0,1050.0,1008.0,2385747700.0,116306,173155,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG2602,1049.0,1079.0,1087.0,1049.0,5193000.0,243,1289,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG2603,1050.0,1077.0,1081.0,1045.0,4900100.0,231,1380,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG2604,1079.0,1103.0,1109.0,1073.0,5357000.0,246,852,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG2605,1066.0,1098.0,1102.0,1066.0,24367400.0,1124,1335,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,MA9999,2226.0,2270.0,2275.0,2220.0,24934496600.0,1109065,835598,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,MA9998,2293.0,2330.0,2335.0,2281.0,1884803600.0,81623,212171,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,MA2506,2298.0,2318.0,2318.0,2261.0,5438300.0,236,3605,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,MA2507,2241.0,2282.0,2289.0,2234.0,272517500.0,12024,6988,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,MA2508,2230.0,2279.0,2283.0,2228.0,555814400.0,24637,18609,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,MA2509,2226.0,2270.0,2275.0,2220.0,24934496600.0,1109065,835598,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,MA2510,2238.0,2282.0,2285.0,2232.0,425080800.0,18838,19355,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,MA2511,2249.0,2287.0,2291.0,2243.0,407858800.0,18003,24545,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,MA2512,2282.0,2322.0,2322.0,2278.0,2410300.0,105,732,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,MA2601,2293.0,2330.0,2335.0,2281.0,1884803600.0,81623,212171,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,MA2602,2271.0,2309.0,2309.0,2271.0,228800.0,10,1816,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,MA2603,2274.0,2315.0,2315.0,2269.0,1882100.0,82,1544,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,MA2604,2262.0,2296.0,2300.0,2262.0,479700.0,21,89,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,MA2605,2234.0,2270.0,2275.0,2226.0,18517700.0,823,2146,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,OI9999,9285.0,9101.0,9286.0,9090.0,55357476200.0,603657,302979,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,OI9998,9127.0,8959.0,9127.0,8947.0,3237100800.0,35921,49561,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,OI2507,9341.0,9156.0,9341.0,9148.0,1609344600.0,17445,10349,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,OI2509,9285.0,9101.0,9286.0,9090.0,55357476200.0,603657,302979,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,OI2511,9206.0,9035.0,9208.0,9025.0,637560900.0,7008,2259,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,OI2601,9127.0,8959.0,9127.0,8947.0,3237100800.0,35921,49561,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,OI2603,9000.0,8890.0,9019.0,8890.0,9476800.0,106,325,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,OI2605,8945.0,8856.0,8945.0,8853.0,7903500.0,89,84,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PF9999,6370.0,6408.0,6438.0,6348.0,5524174200.0,172826,83235,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PF9998,6330.0,6330.0,6366.0,6288.0,1727512600.0,54622,63317,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PF2507,6370.0,6408.0,6438.0,6348.0,5524174200.0,172826,83235,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PF2508,6362.0,6372.0,6408.0,6322.0,1327743200.0,41750,66838,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PF2509,6330.0,6330.0,6366.0,6288.0,1727512600.0,54622,63317,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PF2510,6360.0,6372.0,6404.0,6328.0,352427600.0,11085,13162,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PF2511,6340.0,6334.0,6366.0,6286.0,266427000.0,8439,11273,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PF2512,6296.0,6296.0,6298.0,6272.0,283100.0,9,631,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PF2601,6252.0,6284.0,6306.0,6246.0,1788000.0,57,1028,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PF2603,6256.0,6240.0,6256.0,6240.0,62500.0,2,25,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PK9999,8468.0,8386.0,8472.0,8350.0,3565993800.0,84948,147425,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PK9998,8246.0,8172.0,8248.0,8140.0,863260500.0,21106,60374,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PK2510,8468.0,8386.0,8472.0,8350.0,3565993800.0,84948,147425,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PK2511,8246.0,8172.0,8248.0,8140.0,863260500.0,21106,60374,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PK2512,8200.0,8116.0,8200.0,8100.0,5084100.0,125,747,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PK2601,8190.0,8130.0,8190.0,8104.0,29984000.0,737,2999,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PK2603,8172.0,8116.0,8172.0,8116.0,610300.0,15,170,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PK2604,8140.0,8164.0,8164.0,8140.0,163100.0,4,76,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PK2605,8198.0,8168.0,8198.0,8142.0,1591300.0,39,57,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PR9999,5922.0,5926.0,5966.0,5886.0,3210735800.0,36136,17281,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PR9998,5882.0,5872.0,5904.0,5836.0,1338941000.0,15204,29848,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PR2507,5922.0,5926.0,5966.0,5886.0,3210735800.0,36136,17281,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PR2508,5890.0,5900.0,5938.0,5866.0,1293671600.0,14616,15085,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PR2509,5882.0,5872.0,5904.0,5836.0,1338941000.0,15204,29848,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PR2510,5870.0,5892.0,5908.0,5844.0,319258500.0,3622,4194,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PR2511,5798.0,5828.0,5828.0,5794.0,348300.0,4,38,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PR2512,5772.0,5760.0,5772.0,5752.0,259300.0,3,22,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PR2601,5762.0,5774.0,5784.0,5730.0,3363500.0,39,243,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PR2602,5802.0,5826.0,5826.0,5800.0,261400.0,3,11,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PX9999,6560.0,6578.0,6630.0,6502.0,10452633900.0,318353,150119,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PX9998,6382.0,6398.0,6436.0,6326.0,355726200.0,11159,35774,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PX2507,6776.0,6794.0,6834.0,6720.0,1053566300.0,31057,28278,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PX2508,6656.0,6678.0,6724.0,6602.0,666059700.0,19991,22590,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PX2509,6560.0,6578.0,6630.0,6502.0,10452633900.0,318353,150119,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PX2510,6510.0,6536.0,6586.0,6458.0,447715600.0,13710,12599,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PX2511,6464.0,6494.0,6542.0,6412.0,399330300.0,12311,20031,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PX2512,6406.0,6406.0,6406.0,6406.0,32000.0,1,10,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PX2601,6382.0,6398.0,6436.0,6326.0,355726200.0,11159,35774,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PX2605,6392.0,6388.0,6418.0,6346.0,541700.0,17,56,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RM9999,2563.0,2543.0,2564.0,2524.0,11812088300.0,464176,541628,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RM9998,2317.0,2311.0,2332.0,2299.0,1626232300.0,70353,180822,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RM2507,2494.0,2461.0,2498.0,2441.0,1060054300.0,42939,85937,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RM2508,2580.0,2558.0,2581.0,2542.0,104618800.0,4087,22934,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RM2509,2563.0,2543.0,2564.0,2524.0,11812088300.0,464176,541628,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RM2511,2423.0,2410.0,2426.0,2396.0,66786800.0,2771,13899,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RM2601,2317.0,2311.0,2332.0,2299.0,1626232300.0,70353,180822,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RM2603,2302.0,2299.0,2316.0,2288.0,158536200.0,6895,15109,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RM2605,2335.0,2329.0,2337.0,2321.0,48205600.0,2070,3255,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RS9999,5288.0,5239.0,5315.0,5187.0,2945300.0,56,80,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RS9998,5285.0,5279.0,5299.0,5250.0,1109900.0,21,10,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RS2507,5288.0,5239.0,5315.0,5187.0,2945300.0,56,80,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RS2509,5285.0,5279.0,5299.0,5250.0,1109900.0,21,10,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RS2511,5325.0,5325.0,5325.0,5325.0,53300.0,1,1,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA9999,1185.0,1225.0,1232.0,1185.0,49687175900.0,2055706,1377454,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA9998,1175.0,1216.0,1223.0,1174.0,7484537400.0,311500,425531,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA2506,1226.0,1244.0,1250.0,1226.0,14968700.0,603,6890,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA2507,1215.0,1243.0,1252.0,1215.0,343808600.0,13907,28234,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA2508,1208.0,1236.0,1245.0,1208.0,70573300.0,2864,11389,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA2509,1185.0,1225.0,1232.0,1185.0,49687175900.0,2055706,1377454,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA2510,1205.0,1235.0,1245.0,1202.0,87025900.0,3557,8431,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA2511,1186.0,1219.0,1227.0,1186.0,100192100.0,4161,11145,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA2512,1202.0,1236.0,1244.0,1199.0,44938500.0,1837,7975,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA2601,1175.0,1216.0,1223.0,1174.0,7484537400.0,311500,425531,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA2602,1208.0,1245.0,1251.0,1208.0,22794300.0,925,10072,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA2603,1211.0,1242.0,1248.0,1206.0,38880200.0,1581,6749,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA2604,1240.0,1264.0,1272.0,1235.0,15635700.0,623,1618,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA2605,1222.0,1253.0,1256.0,1220.0,61392200.0,2471,6191,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SF9999,5242.0,5258.0,5282.0,5184.0,3193899200.0,122143,121437,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SF9998,5124.0,5146.0,5170.0,5070.0,3113908200.0,121809,204082,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SF2506,5106.0,5150.0,5200.0,5106.0,2440300.0,95,3994,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
